exhibition,edition,latest_basis,artist,title,work_year,confidence,source_url,extraction_method,raw_caption_or_context,coverage_note
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Jes Fan,Cross Section (Right Leg Muscle II),2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Jes Fan / Cross Section (Right Leg Muscle II), 2023 / Polylactic acid (PLA) filaments, fiberglass, resin, pigment, and glass / Commissioned by M+, Hong Kong",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Jes Fan,Cross Section (Right Leg Muscle III),2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Jes Fan / Cross Section (Right Leg Muscle III), 2023 / Polylactic acid (PLA) filaments, fiberglass, resin, pigment, and glass / Commissioned by M+, Hong Kong",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Jes Fan,Contrapposto,2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Jes Fan / Contrapposto, 2023 / Polylactic acid (PLA) filaments, resin, pigment, glass, and metal / Commissioned by M+, Hong Kong",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Madeleine Hunt-Ehrlich,Too Bright to See,2023-24,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Madeleine Hunt-Ehrlich / Too Bright to See, 2023-24 / 16mm film transferred to high-definition video, color, sound; 28 min.",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Isaac Julien,Once Again... (Statues Never Die),2022,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Isaac Julien / Once Again... (Statues Never Die), 2022 / Five-channel 4K video and 35mm film transferred to video, black-and-white, 9.2 surround sound; 31:32 min.",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Richmond Barthé,African Dancer,1933,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Installation includes: Richmond Barthe (1901-1989) / African Dancer, 1933 / Plaster / Whitney Museum of American Art, New York; purchase 33.53 (within Isaac Julien installation)","Historical work displayed within Isaac Julien's installation, per official checklist."
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Richmond Barthé,Stevedore,1937,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Richmond Barthe (1901-1989) / Stevedore, 1937 / Bronze on marble base / Collection of Michael Rosenfeld Gallery, New York (within Isaac Julien installation)","Historical work displayed within Isaac Julien's installation, per official checklist."
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Matthew Angelo Harrison,Fields to Burrow,2021,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Matthew Angelo Harrison (b. 1989) / Fields to Burrow, 2021 / Wooden sculpture, polyurethane resin, and aluminum (within Isaac Julien installation grouping)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Matthew Angelo Harrison,Dark Silhouette: Enduring Bond,2019,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Matthew Angelo Harrison (b. 1989) / Dark Silhouette: Enduring Bond, 2019 / Wooden sculpture from West Africa, polyurethane resin, anodized aluminum, and acrylic",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Matthew Angelo Harrison,Dark Silhouette: Borrowed Inlets - Dogon,2018,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Matthew Angelo Harrison (b. 1989) / Dark Silhouette: Borrowed Inlets - Dogon, 2018 / Wooden sculpture from West Africa, polyurethane resin, anodized aluminum, and acrylic",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,In Cascades,2023-24,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Lotus L. Kang / In Cascades, 2023-24 / Super Joist, steel, hardware, tanned and unfixed film (continually sensitive), sheet silicone, cast-aluminum kelp knots, cast-aluminum lotus root, and spherical magnets",Official Whitney exhibition checklist PDF (press); In Cascades is an installation comprising the following component works.
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,Receiver Transmitter (Intervertebral),2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Receiver Transmitter (Intervertebral), 2023 / Tatami mat, sheet silicone... and photographs from the series Fleshing Out the Ghost (2023) (component of In Cascades)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,"Receiver Transmitter (Nelumbo, Brassica)",2024,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Receiver Transmitter (Nelumbo, Brassica), 2024 / Tatami mat, cast-aluminum cabbage leaves... (component of In Cascades)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,Receiver Transmitter (Laminariales),2024,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Receiver Transmitter (Laminariales), 2024 / Tatami mat, pigmented silicone... (component of In Cascades)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,Receiver Transmitter (Perilla Frutescens II),2024,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Receiver Transmitter (Perilla Frutescens II), 2024 / Tatami mats, pigmented silicone, cast-aluminum perilla leaves... (component of In Cascades)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,Leak,2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Leak, 2023 / Cast-aluminum yellow croaker, cast-aluminum ginseng, cast-aluminum cabbage... (component of In Cascades)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,Sticky Pup I,2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Sticky Pup I, 2023 / Cast glass (component of In Cascades)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,Sticky Pup II,2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Sticky Pup II, 2023 / Cast glass (component of In Cascades)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,Sticky Pup III,2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Sticky Pup III, 2023 / Cast glass (component of In Cascades)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,Regurgitation,2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Regurgitation, 2023 / Cast-aluminum anchovies and pigmented silicone (component of In Cascades)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,Tract I,2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Tract I, 2023 / Cast-aluminum kelp knots and cotton thread (component of In Cascades)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Lotus L. Kang,Core,2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Core, 2023 / Cast-aluminum dried pear (component of In Cascades)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Dionne Lee,Challenger Deep,2019,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Dionne Lee / Challenger Deep, 2019 / Video, black-and-white, silent; 19:47 min.",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Ligia Lewis,"A Plot, A Scandal",2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Ligia Lewis / A Plot, A Scandal, 2023 / High-definition video, color, sound; 20 min. / Commissioned by Center for Art, Research and Alliances (CARA)",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Cannupa Hanska Luger,Uziwoslal Wasicuta (from the series Future Ancestral Technologies),2021-,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Cannupa Hanska Luger / Uziwoslal Wasicuta (from the series Future Ancestral Technologies), 2021- / Crinoline, steel, ceramic, ribbon, nylon cord, charred wood, fiberglass rod, and two-channel sound",Official Whitney exhibition checklist PDF (press).
Whitney Biennial,Whitney Biennial 2024: Even Better Than the Real Thing (81st edition) (2024),Historical edition; collected 2026-05-29 for big-data art-title research,Dala Nasser,Adonis River,2023,high,https://whitneymedia.org/assets/generic_file/3111/2024_Whitney_Biennial_-_Exhibition_Checklist_-_Press.pdf,official_checklist,"Dala Nasser / Adonis River, 2023 / Charcoal rubbings of Adonis Cave and Temple on fabric, tablecloths, bedsheets, ash, iron oxide clay from Mount Lebanon, indigo and walnut shell dye, and wooden bars",Official Whitney exhibition checklist PDF (press).
